Timestamp,ID Number
2023-01-12 17:35:28.953973,380
2023-01-12 17:35:28.953986,381
2023-01-12 17:35:28.954009,382
2023-01-12 17:35:28.954023,383
2023-01-12 17:35:28.954035,384
2023-01-12 17:35:28.954048,385
2023-01-12 17:35:28.954060,386
2023-01-12 17:35:28.954072,387
2023-01-12 17:35:28.954084,388
2023-01-12 17:35:28.954096,389
2023-01-12 17:35:28.954109,390
2023-01-12 17:35:28.954121,391
2023-01-12 17:35:28.954134,392
2023-01-12 17:35:28.954146,393
2023-01-12 17:35:28.954158,394
2023-01-12 17:35:28.954170,395
2023-01-12 17:35:28.954182,396
2023-01-12 17:35:28.954195,397
2023-01-12 17:35:28.954207,398
2023-01-12 17:35:28.954219,399
2023-01-12 17:35:28.954231,400
2023-01-12 17:35:28.954259,401
2023-01-12 17:35:28.954273,402
2023-01-12 17:35:28.954285,403
2023-01-12 17:35:28.954298,404
2023-01-12 17:35:28.954310,405
2023-01-12 17:35:28.954325,406
2023-01-12 17:35:28.954338,407
2023-01-12 17:35:28.954350,408
2023-01-12 17:35:28.954362,409
2023-01-12 17:35:28.954374,410
2023-01-12 17:35:28.954386,411
2023-01-12 17:35:28.954398,412
2023-01-12 17:35:28.954410,413
2023-01-12 17:35:28.954426,414
2023-01-12 17:35:28.954439,415
2023-01-12 17:35:28.954452,416
2023-01-12 17:35:28.954465,417
2023-01-12 17:35:28.954477,418
2023-01-12 17:35:28.954490,419
2023-01-12 17:35:28.954502,420
2023-01-12 17:35:28.954515,421
2023-01-12 17:35:28.954527,422
2023-01-12 17:35:28.954540,423
2023-01-12 17:35:28.954552,424
2023-01-12 17:35:28.954565,425
2023-01-12 17:35:28.954577,426
2023-01-12 17:35:28.954590,427
2023-01-12 17:35:28.954602,428
2023-01-12 17:35:28.954615,429
2023-01-12 17:35:28.954627,430
2023-01-12 17:35:28.954639,431
2023-01-12 17:35:28.954651,432
2023-01-12 17:35:28.954664,433
2023-01-12 17:35:28.954676,434
2023-01-12 17:35:28.954688,435
2023-01-12 17:35:28.954700,436
2023-01-12 17:35:28.954712,437
2023-01-12 17:35:28.954724,438
2023-01-12 17:35:28.954736,439
2023-01-12 17:35:28.954748,440
2023-01-12 17:35:28.954761,441
2023-01-12 17:35:28.954773,442
2023-01-12 17:35:28.954785,443
2023-01-12 17:35:28.954797,444
2023-01-12 17:35:28.954813,445
2023-01-12 17:35:28.954826,446
2023-01-12 17:35:28.954838,447
2023-01-12 17:35:28.954850,448
2023-01-12 17:35:28.954862,449
2023-01-12 17:35:28.954874,450
2023-01-12 17:35:28.954887,451
2023-01-12 17:35:28.954899,452
2023-01-12 17:35:28.954911,453
2023-01-12 17:35:28.954923,454
2023-01-12 17:35:28.954935,455
2023-01-12 17:35:28.954947,456
2023-01-12 17:35:28.954960,457
2023-01-12 17:35:28.954976,458
2023-01-12 17:35:28.954989,459
2023-01-12 17:35:28.955001,460
2023-01-12 17:35:28.955013,461
2023-01-12 17:35:28.955026,462
2023-01-12 17:35:28.955038,463
2023-01-12 17:35:28.955050,464
2023-01-12 17:35:28.955062,465
2023-01-12 17:35:28.955074,466
2023-01-12 17:35:28.955087,467
2023-01-12 17:35:28.955099,468
2023-01-12 17:35:28.955111,469
2023-01-12 17:35:28.955124,470
2023-01-12 17:35:28.955139,471
2023-01-12 17:35:28.955152,472
2023-01-12 17:35:28.955165,473
2023-01-12 17:35:28.955177,474
2023-01-12 17:35:28.955189,475
2023-01-12 17:35:28.955202,476
2023-01-12 17:35:28.955217,477
2023-01-12 17:35:28.955230,478
2023-01-12 17:35:28.955242,479
2023-01-12 17:35:28.955254,480
2023-01-12 17:35:28.955281,481
2023-01-12 17:35:28.955294,482
2023-01-12 17:35:28.955306,483
2023-01-12 17:35:28.955318,484
2023-01-12 17:35:28.955330,485
2023-01-12 17:35:28.955346,486
2023-01-12 17:35:28.955359,487
2023-01-12 17:35:28.955370,488
2023-01-12 17:35:28.955382,489
2023-01-12 17:35:28.955395,490
2023-01-12 17:35:28.955407,491
2023-01-12 17:35:28.955419,492
2023-01-12 17:35:28.955431,493
2023-01-12 17:35:28.955444,494
2023-01-12 17:35:28.955456,495
2023-01-12 17:35:28.955469,496
2023-01-12 17:35:28.955482,497
2023-01-12 17:35:28.955494,498
2023-01-12 17:35:28.955507,499
2023-01-12 17:35:28.955519,500
2023-01-12 17:35:28.955532,501
2023-01-12 17:35:28.955544,502
2023-01-12 17:35:28.955557,503
2023-01-12 17:35:28.955570,504
2023-01-12 17:35:28.955582,505
2023-01-12 17:35:28.955594,506
2023-01-12 17:35:28.955607,507
2023-01-12 17:35:28.955626,508
2023-01-12 17:35:28.955640,509
2023-01-12 17:35:28.955652,510
2023-01-12 17:35:28.955664,511
2023-01-12 17:35:28.955676,512
2023-01-12 17:35:28.955691,513
2023-01-12 17:35:28.955704,514
2023-01-12 17:35:28.955716,515
2023-01-12 17:35:28.955728,516
2023-01-12 17:35:28.955740,517
2023-01-12 17:35:28.955752,518
2023-01-12 17:35:28.955764,519
2023-01-12 17:35:28.955776,520
2023-01-12 17:35:28.955788,521
2023-01-12 17:35:28.955801,522
2023-01-12 17:35:28.955814,523
2023-01-12 17:35:28.955826,524
2023-01-12 17:35:28.955838,525
2023-01-12 17:35:28.955850,526
2023-01-12 17:35:28.955862,527
2023-01-12 17:35:28.955874,528
2023-01-12 17:35:28.955886,529
2023-01-12 17:35:28.955898,530
2023-01-12 17:35:28.955910,531
2023-01-12 17:35:28.955922,532
2023-01-12 17:35:28.955934,533
2023-01-12 17:35:28.955946,534
2023-01-12 17:35:28.955958,535
2023-01-12 17:35:28.955970,536
2023-01-12 17:35:28.955982,537
2023-01-12 17:35:28.955994,538
2023-01-12 17:35:28.956006,539
2023-01-12 17:35:28.956022,540
2023-01-12 17:35:28.956034,541
2023-01-12 17:35:28.956046,542
2023-01-12 17:35:28.956058,543
2023-01-12 17:35:28.956070,544
2023-01-12 17:35:28.956082,545
2023-01-12 17:35:28.956094,546
2023-01-12 17:35:28.956106,547
2023-01-12 17:35:28.956118,548
2023-01-12 17:35:28.956130,549
2023-01-12 17:35:28.956143,550
2023-01-12 17:35:28.956158,551
2023-01-12 17:35:28.956171,552
2023-01-12 17:35:28.956183,553
2023-01-12 17:35:28.956195,554
2023-01-12 17:35:28.956207,555
2023-01-12 17:35:28.956219,556
2023-01-12 17:35:28.956231,557
2023-01-12 17:35:28.956247,558
2023-01-12 17:35:28.956259,559
2023-01-12 17:35:28.956271,560
2023-01-12 17:35:28.956298,561
2023-01-12 17:35:28.956311,562
2023-01-12 17:35:28.956323,563
2023-01-12 17:35:28.956335,564
2023-01-12 17:35:28.956347,565
